Name,Latitude,Longitude
Building,-0.218893565962974,34.1157511977008
Building,-0.218852402815789,34.1165921788384
Building,-0.218788030270156,34.1165774266894
Building,-0.218870507594208,34.1162381272635
Building,-0.218849720626393,34.1163266401572
Building,-0.218874846382138,34.1160567834192
Building,-0.218815167668049,34.1159682705255
Building,-0.21875481840637,34.1160480662403
Building,-0.21871860884925,34.1161969288343
Building,-0.218773593731719,34.1162780656531
Building,-0.218689775312421,34.1162639840564
Building,-0.218618697292485,34.1162465496986
Building,-0.218734031437333,34.1163571908155
Building,-0.218668317796468,34.1164383276347
Building,-0.218746771837051,34.1164329632169
Building,-0.218730678700563,34.1165013595439
Building,-0.218662953417613,34.1165221466629
Building,-0.218695139690729,34.1165798141542
Building,-0.218698492427511,34.1159441306448
Building,-0.218641495902156,34.1160869582687
